"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C6orf120",0,-1.31326102223,0.039,0.236,0
"ITGAE",0,0.269917597907387,0.148,0.345,0
"NBAS",0,0.358115776978111,0.151,0.348,0
"TTC17",0,0.400794447741075,0.159,0.356,0
"NUDT16",0,-0.348788965712724,0.085,0.282,0
"VIM",0,-0.547178419101029,0.749,0.946,0
"ASMTL",0,-7.38015165936416,0.001,0.197,0
"BECN1",0,-0.653823549992047,0.07,0.266,0
"CHEK1",0,-0.93005822008317,0.048,0.244,0
"CHSY1",0,-0.79301833547698,0.074,0.27,0
"CUL4B",0,-1.0410716598119,0.059,0.255,0
"LRRC57",0,-4.66179066833018,0.004,0.2,0
"PCYT1A",0,-0.531820536666169,0.08,0.276,0
"APOOL",0,-0.603524860494558,0.09,0.286,0
"CNOT6",0,-0.497563781449157,0.091,0.287,0
"ICE2",0,-0.392903442288997,0.095,0.291,0
"LIG3",0,-1.32501124902224,0.045,0.24,0
"SIN3A",0,-0.956035398632913,0.073,0.268,0
"SRFBP1",0,-0.724913548358905,0.059,0.254,0
"TIMM10",0,0.495270550968733,0.174,0.369,0
"TWF2",0,-6.76769075093006,0.001,0.196,0
"UTP6",0,-0.535547762422332,0.071,0.266,0
"TMEM251",0,-7.64649264387147,0.001,0.196,0
"ARFGEF1",0,0.449915493911973,0.164,0.359,0
"BANCR",0,3.23014655308031,0.284,0.089,0
"RAB3GAP2",0,-0.288957638628395,0.098,0.293,0
"SMARCD3",0,0.523039686104792,0.218,0.413,0
"TMEM126B",0,0.509002226123648,0.206,0.4,0
"ABRACL",0,-0.803823375610025,0.044,0.238,0
"APMAP",0,-0.690330442688925,0.057,0.251,0
"CEP78",0,-0.835424285657688,0.055,0.249,0
"GRIPAP1",0,-0.934125327014041,0.048,0.242,0
"HGS",0,-0.541860047448035,0.066,0.26,0
"HIC2",0,-1.81091521926138,0.038,0.232,0
"MSL3",0,-1.01322301511839,0.045,0.239,0
"PDZD8",0,-0.834871168536065,0.071,0.265,0
"PIP4K2B",0,-0.809652654670368,0.061,0.255,0
"POLR2D",0,-0.514956253862803,0.069,0.263,0
"RSBN1",0,-0.681663129719945,0.082,0.276,0
"TNIP2",0,-0.778747259217708,0.046,0.24,0
"WNT5A",0,-1.10784471525293,0.055,0.249,0
"HIST1H1B",0,-14.3543399157326,0,0.194,0
"FAM96B",0,-13.6512440543201,0,0.194,0
"MYO10",0,-2.31877041425823,0.012,0.206,0
"RLF",0,0.331225558541107,0.155,0.349,0
"C6orf89",0,-0.607544392274292,0.086,0.279,0
"ABHD14A",0,-0.425904613730549,0.076,0.269,0
"AP1S1",0,-0.479537728646108,0.057,0.25,0
"BLVRB",0,0.461347308588399,0.187,0.38,0
"DDR1",0,-0.966905099148468,0.065,0.258,0
"EGLN1",0,0.353234031711291,0.19,0.383,0
"GOLGA5",0,-1.04143411577136,0.051,0.244,0
"GTF2H3",0,-0.858121566386215,0.057,0.25,0
"LACTB",0,-0.948085550436965,0.058,0.251,0
"LINC00467",0,-0.616037512354948,0.06,0.253,0
"LOXL2",0,-0.58265361236919,0.048,0.241,0
"MTOR",0,-0.774517077386818,0.064,0.257,0
"NUS1",0,-1.03995532052182,0.052,0.245,0
"PRAF2",0,-0.67214218678064,0.047,0.24,0
"RBMXL1",0,-5.06396744647612,0.003,0.196,0
"RRAGA",0,0.314228313183644,0.17,0.363,0
"ZNF330",0,0.412522430477357,0.204,0.396,0
"ZYX",0,0.290982484132447,0.151,0.343,0
"DAXX",0,-1.37150760233955,0.037,0.229,0
"EEF1AKMT2",0,-3.84746264652187,0.007,0.199,0
"PCYT2",0,-0.744864394467109,0.062,0.254,0
"PTGES2",0,0.415889910715857,0.195,0.387,0
"RIOK2",0,-0.604549758855988,0.071,0.263,0
"KIAA0100",0,-1.29812816695936,0.052,0.244,0
"CRK",0,-0.329478858664838,0.09,0.282,0
"SRSF6",0,0.500622168023768,0.171,0.363,0
"ARID4A",0,-0.28480014672496,0.103,0.294,0
"BIN1",0,-0.895587652282883,0.039,0.23,0
"CEP295",0,-1.192725567192,0.044,0.235,0
"IFTAP",0,14.500631480486,0.191,0,0
"KLHL9",0,-0.914322737796772,0.055,0.246,0
"MRM2",0,-0.857980619615686,0.047,0.238,0
"RNF4",0,-0.608773625798333,0.067,0.258,0
"SRPRB",0,-0.7480338362431,0.047,0.238,0
"ZBTB1",0,-0.563786910500055,0.079,0.27,0
"ZBTB43",0,-0.714219902319225,0.083,0.274,0
"ANAPC10",0,-3.54710492336422,0.006,0.196,0
"ATG14",0,-1.11406275739414,0.051,0.241,0
"ATP6V0A1",0,-0.826391956892153,0.07,0.26,0
"DHTKD1",0,-1.0245884065121,0.057,0.247,0
"G2E3",0,-0.435945775406374,0.077,0.267,0
"JKAMP",0,-0.360280777293936,0.085,0.275,0
"MTERF4",0,-0.478159559303328,0.076,0.266,0
"PRKACB",0,0.268704038556175,0.14,0.33,0
"PYGM",0,-1.43481768099256,0.044,0.234,0
"TBRG1",0,-0.254512725272309,0.071,0.261,0
"UGGT1",0,-0.880078648654952,0.061,0.251,0
"ZNF121",0,-1.43880049145791,0.04,0.23,0
"WDYHV1",0,-12.3126060188735,0,0.19,0
"TPX2",0,-0.892536164625256,0.087,0.276,0
"BRWD3",0,-0.855028014321762,0.072,0.261,0
"CCNT1",0,-1.19767984352111,0.051,0.24,0
"CENPW",0,-0.386699655926944,0.082,0.271,0
"CHRAC1",0,-0.413739059199276,0.068,0.257,0
"CRYZL1",0,-1.98795420111365,0.02,0.209,0
"FAM184A",0,-2.07296786457617,0.033,0.222,0
"GCAT",0,-0.276207186806382,0.085,0.274,0
"GTF3C4",0,-1.12511243360066,0.061,0.25,0
"GXYLT1",0,-1.02244311823591,0.053,0.242,0
"KCTD10",0,-0.882657219531456,0.062,0.251,0
"PGGT1B",0,-0.662610515052954,0.067,0.256,0
"SERTAD2",0,-0.624861706611783,0.084,0.273,0
"TAF3",0,-0.613951158977972,0.072,0.261,0
"UPF1",0,-1.10400891866158,0.054,0.243,0
"GTF2E2",0,-0.305778747510544,0.086,0.274,0
"CARM1",0,-0.395904558663322,0.076,0.264,0
"GNPNAT1",0,-1.26128202167192,0.031,0.219,0
"GPAA1",0,0.41126528847322,0.13,0.318,0
"HOXB2",0,-1.94010439852848,0.01,0.198,0
"HSPA13",0,-0.982531529254027,0.053,0.241,0
"ICMT",0,-0.292747440032913,0.084,0.272,0
"NUMB",0,0.267373404362465,0.136,0.324,0
"PRH1",0,-2.96082838242854,0.011,0.199,0
"SPTLC1",0,-0.461327120370572,0.085,0.273,0
"TP53I11",0,-0.450313186010041,0.076,0.264,0
"SNHG3",0,-6.33513543867224,0.001,0.189,0
"MARCH3",0,-12.3574600377535,0,0.188,0
"DAP",0,0.264434523965223,0.152,0.339,0
"AKT1S1",0,-5.44588929291116,0.002,0.189,0
"ARHGAP21",0,0.324656834072212,0.135,0.322,0
"B4GAT1",0,-1.00427878820043,0.058,0.245,0
"CASP6",0,-0.972820994411933,0.051,0.238,0
"CENPC",0,-0.431446983104828,0.078,0.265,0
"DPP8",0,-0.568069122455495,0.073,0.26,0
"HAUS6",0,-1.21765837611491,0.042,0.229,0
"KCNMB4",0,-0.268322503477805,0.085,0.272,0
"OTULIN",0,-0.979622923775826,0.055,0.242,0
"PPT1",0,-0.769162392237304,0.046,0.233,0
"PRR12",0,-1.32132487705493,0.047,0.234,0
"RSPO3",0,-3.66712174622531,0.009,0.196,0
"S100PBP",0,-0.71016707851979,0.062,0.249,0
