"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ZMYND11",2.71386768286962e-129,0.781359943453059,0.257,0.388,1.95080950647717e-124
"ARAP1",1.38820785773562e-128,0.606302069099876,0.064,0.105,9.97885454376098e-124
"ZNF236",3.03507410631057e-128,2.04913741960899,0.133,0.091,2.18170231983923e-123
"TLK1",3.78300484076316e-128,0.765342264678635,0.272,0.413,2.71933736968578e-123
"MCU",6.90615199606663e-128,2.1482160270101,0.187,0.15,4.96434923933258e-123
"YAP1",7.63627222906701e-128,0.769388026129306,0.318,0.492,5.48918156642024e-123
"ACOT9",1.6986709406966e-127,0.99131512873986,0.142,0.215,1.22105563230094e-122
"TK2",1.99594347590688e-127,0.635394535109982,0.075,0.12,1.43474404878614e-122
"ENTPD6",2.04737529819613e-127,2.01752272234719,0.185,0.147,1.47171478560232e-122
"NACC2",2.27989679866455e-127,2.03200540708322,0.139,0.097,1.63885821578404e-122
"KPNA1",3.45848518418835e-127,0.789177681501715,0.231,0.343,2.48606290495011e-122
"WDR20",5.52718450410383e-127,1.8529080371884,0.226,0.195,3.97310603708495e-122
"KIF16B",5.97116350390629e-127,1.9532570746399,0.166,0.125,4.29225146151296e-122
"RGS12",1.32154624390707e-126,0.673253723069629,0.106,0.162,9.49967086507717e-122
"C2CD3",2.52536892189503e-126,2.23972472986635,0.12,0.08,1.8153109421258e-121
"OGA",9.09874471932595e-126,0.583852687840205,0.336,0.512,6.54045066659307e-121
"RNF146",9.96083341256203e-126,0.763129026689539,0.146,0.218,7.16014588195196e-121
"SNX8",2.97340098928388e-125,0.96123449204165,0.065,0.107,2.13736983312693e-120
"SLC29A2",3.61175685564342e-125,2.22094686760037,0.13,0.09,2.59623918054216e-120
"CREBRF",5.78711334238432e-125,0.546041905264131,0.171,0.248,4.15995068390612e-120
"COQ9",1.23248883899122e-124,0.791230458573445,0.233,0.344,8.85949952132057e-120
"USP28",2.83289142445895e-124,1.085628630243,0.447,0.522,2.03636734264383e-119
"ZDHHC21",6.50452901621815e-124,1.66689874116018,0.244,0.221,4.67565059272809e-119
"SLC25A42",1.28289954796595e-123,2.48038945979232,0.113,0.074,9.22186682064363e-119
"RRAD",1.60461893095882e-123,0.825441795482552,0.348,0.316,1.15344822614113e-118
"PIGK",1.9903547154815e-123,0.919422554723615,0.093,0.144,1.43072668012957e-118
"RNF34",2.12410580021139e-123,1.08955435549512,0.135,0.205,1.52687097236596e-118
"YAE1",2.16410703850227e-123,0.898758106290157,0.072,0.116,1.55562506248659e-118
"ITGB5",2.9436266426618e-123,0.844053739702161,0.145,0.216,2.11596713954458e-118
"APIP",6.90835057528037e-123,0.769360452487312,0.132,0.197,4.96592964402879e-118
"SSH1",1.27568795324306e-122,1.84660609731894,0.237,0.211,9.17002771429708e-118
"NUP88",1.3053785253499e-122,1.02364930998592,0.136,0.205,9.38345245377265e-118
"TRIP4",2.04467591232916e-122,1.03539823450115,0.119,0.181,1.46977438605957e-117
"SLC25A26",4.79159453476185e-122,1.85219666962256,0.243,0.219,3.44434189942286e-117
"DERA",8.52035271673836e-122,0.970397806686779,0.118,0.18,6.12468514337303e-117
"TTC38",2.16471852228319e-121,2.27739545451739,0.125,0.085,1.55606461537282e-116
"EDIL3",5.11467365320136e-121,0.865283851939802,0.089,0.139,3.67658086213074e-116
"MORC3",6.34313377199098e-121,0.843091404545003,0.173,0.255,4.55963484932028e-116
"SHPRH",1.19757549419822e-120,1.35182753556806,0.358,0.383,8.60853192494503e-116
"CWF19L1",4.79932865945389e-120,0.956193173251931,0.074,0.118,3.44990142027524e-115
"TUBGCP5",4.8049039168499e-120,0.846668194029457,0.099,0.152,3.45390908254922e-115
"PRKD1",5.90880507025361e-120,1.04381753277222,0.076,0.122,4.2474263486504e-115
"MYO1E",2.05147769225399e-119,2.03243809342881,0.167,0.129,1.47466370952294e-114
"DCAF10",2.09875348097572e-119,1.82164653613295,0.258,0.239,1.50864696472978e-114
"LRRC40",8.9391167048971e-119,0.805671273103067,0.108,0.164,6.42570526098118e-114
"DPH7",1.29763725116587e-118,0.935666585923841,0.103,0.159,9.32780585255562e-114
"CDK5RAP1",1.73903704846794e-118,1.01363065806673,0.105,0.161,1.25007200155021e-113
"CHD6",3.84356299505946e-118,1.50246330918986,0.338,0.359,2.76286838773859e-113
"COL13A1",3.98253887840613e-118,0.496790866577232,0.08,0.125,2.86276842196468e-113
"DGCR8",1.11736028023771e-117,0.879538817141629,0.093,0.143,8.03192090243276e-113
"IPO11",2.97686326356549e-117,2.08035130937052,0.143,0.105,2.13985861974878e-112
"BACH2",3.02939032595066e-117,2.20589462146333,0.144,0.106,2.17761664800312e-112
"CPVL",4.24965106202346e-117,2.00001980416102,0.298,0.307,3.05477667291432e-112
"ILRUN",4.68598818662092e-117,1.85131671567175,0.242,0.219,3.36842888818871e-112
"RPRD1A",7.30761436349412e-117,0.841306516466573,0.216,0.318,5.25293243291048e-112
"NEK4",4.21784076802307e-116,0.698237888395461,0.071,0.113,3.03191047927802e-111
"TNRC18",3.47734811017866e-115,0.871625839147051,0.157,0.23,2.49962214203972e-110
"RPAP2",4.0541789812033e-115,0.760692488984735,0.263,0.39,2.91426547705837e-110
"ZBTB4",6.51929673765798e-115,0.865411732944232,0.117,0.175,4.68626607393068e-110
"NT5C3A",4.13631772936249e-114,0.975620769215841,0.161,0.239,2.97330927339764e-109
"SLIT3",4.19743560545309e-114,1.6098543296285,0.198,0.303,3.01724263626785e-109
"OSBPL8",8.02186518073434e-114,0.686814189827554,0.37,0.575,5.76635734786726e-109
"DNAJC27",8.64951101594371e-114,2.0906772643618,0.114,0.077,6.21752800359081e-109
"DAAM1",1.15759926583187e-113,0.868787472257,0.524,0.656,8.32117080257922e-109
"MAGI3",1.27462758056132e-113,1.9617174620613,0.201,0.17,9.16240543734893e-109
"GPATCH2L",1.37043369955414e-113,0.775537769462298,0.269,0.401,9.85108856250504e-109
"GPSM1",2.93689677120612e-113,0.796087291343446,0.095,0.145,2.1111295060461e-108
"CC2D1A",4.11479073198635e-113,0.930247053245412,0.061,0.1,2.95783502187375e-108
"PARG",1.29822920873816e-112,1.75692235853248,0.297,0.295,9.33206102117252e-108
"TBC1D15",2.7399428391594e-112,0.744405459727204,0.147,0.214,1.96955311107295e-107
"RIPK1",4.82218191145147e-112,2.22001128144671,0.133,0.096,3.46632902340866e-107
"NGLY1",1.64745894117686e-111,0.796912099209693,0.203,0.296,1.18424291068616e-106
"NOD1",2.120215950847e-111,2.09125012392187,0.127,0.09,1.52407483194735e-106
"ANKRD6",2.96681552625835e-111,2.13976024270766,0.15,0.114,2.13263600474029e-106
"ZBED5-AS1",3.80288671374456e-111,2.22949986469486,0.101,0.065,2.733629056441e-106
"SECISBP2",6.08176167136533e-111,0.859157305128797,0.209,0.305,4.37175274222754e-106
"ZNF512",1.28820626557306e-110,0.811405101234916,0.08,0.124,9.26001309881883e-106
"CDKL3",1.4025353081468e-110,2.0591399760836,0.118,0.081,1.00818445555516e-105
"HELQ",1.49090110499958e-110,0.905368567038616,0.093,0.143,1.07170444130685e-105
"NADK2",1.50598473422442e-110,0.683934348497638,0.115,0.17,1.08254700650254e-105
"LONP2",4.01650881159391e-110,1.40686232823168,0.365,0.404,2.88718702903805e-105
"TIGAR",6.68400857584138e-110,1.04722148061344,0.105,0.16,4.80466588457206e-105
"POLR1C",2.06634980071572e-109,1.07980250840406,0.08,0.125,1.48535422724848e-104
"COL27A1",2.85509616741996e-109,0.411519985577835,0.083,0.126,2.05232877802649e-104
"FGFR1",5.76008789701924e-109,0.636450474249639,0.29,0.426,4.14052398301434e-104
"ZDHHC20",7.14738248916296e-109,0.94058092152507,0.17,0.25,5.13775295468501e-104
"AMFR",1.17606662079317e-108,0.852874409168164,0.098,0.148,8.45391969024758e-104
"SS18L1",1.73822735779513e-108,0.688771231314774,0.079,0.122,1.24948997160388e-103
"RAD54L2",2.10576286237623e-108,0.920433114552644,0.146,0.215,1.51368551836191e-103
"TRAF6",3.67131268930373e-108,1.89926825998875,0.113,0.076,2.6390497004522e-103
"KIF13B",7.34791265244375e-108,1.93724533140855,0.176,0.141,5.28190005195614e-103
"SLC38A7",5.734688766392e-107,2.22542990395099,0.134,0.098,4.12226632594556e-102
"ANKRD10",5.84425196760492e-107,1.58132100760553,0.276,0.264,4.20102364187345e-102
"TSC1",6.27422105739876e-107,0.832822113000349,0.158,0.23,4.51009832268995e-102
"VPS50",6.74750869365943e-107,2.00650600391294,0.16,0.125,4.85031167426321e-102
"GALNT2",6.78470643290496e-107,0.847550439343502,0.153,0.223,4.87705052516508e-102
"SENP5",2.4651822943926e-106,0.903276069991563,0.206,0.301,1.77204698867823e-101
"FAM13A",2.65752821405087e-106,1.61629357103636,0.279,0.27,1.91031100610619e-101
"BTAF1",3.15412592827526e-106,1.64094319859171,0.233,0.208,2.26728034102211e-101
"MAP3K2",3.65933230533042e-106,1.60084125910792,0.286,0.282,2.63043784104067e-101
"ITPR1",6.72311349565803e-106,1.90964692688013,0.169,0.133,4.83277567408386e-101
"CSNK1G1",7.18273184925192e-106,0.542673148390009,0.115,0.169,5.16316313519776e-101
"TLE2",1.05698493110423e-105,0.890207914992853,0.08,0.124,7.59792478025653e-101
"VOPP1",2.05380172625343e-105,1.06665227668481,0.083,0.128,1.47633429488275e-100
"CEP83",4.29764910429708e-105,1.77570233183761,0.217,0.19,3.08927910564187e-100
"RBM24",7.42266639681251e-105,0.831031253258999,0.466,0.548,5.33563528602074e-100
"ZNF292",1.17938788588092e-104,0.435361709253576,0.422,0.656,8.47779394007781e-100
"NAMPT",2.3013300464226e-104,1.21670603851821,0.288,0.432,1.65426507726996e-99
"FANCM",3.17362553657678e-104,0.89778114743918,0.067,0.107,2.28129724445749e-99
"PKN2",4.67459995483559e-104,0.608681307080149,0.364,0.557,3.36024268553447e-99
"HNRNPLL",6.97398555900158e-104,0.870499289720921,0.162,0.235,5.01311003937711e-99
"DKK3",8.22694117542982e-104,0.707116879064195,0.289,0.415,5.91377212513422e-99
"FLYWCH1",1.1496783290266e-103,2.33460296896821,0.111,0.077,8.26423273254188e-99
"MBTPS1",1.25474981086601e-103,0.760965685797705,0.251,0.367,9.01951806544813e-99
"AP1G1",1.76201547879104e-103,0.850883547856948,0.189,0.274,1.26658958661936e-98
"MTMR10",2.39686520497356e-103,1.91634555370052,0.114,0.078,1.72293861529114e-98
"CDS2",3.21786807086175e-103,1.75804724372888,0.233,0.211,2.31310010537755e-98
"SUPV3L1",8.18147881215829e-103,0.810906244262395,0.107,0.159,5.88109241454375e-98
"CEP120",1.78721251288175e-102,0.649164354561439,0.064,0.101,1.28470197063479e-97
"UBN2",1.82089213696937e-102,0.751818084088683,0.219,0.316,1.30891189481769e-97
"LUC7L3",2.99333948133915e-102,0.305200034494618,0.517,0.765,2.15170221937102e-97
"KCTD3",3.74934296453008e-102,0.812105534614035,0.176,0.254,2.69514020319316e-97
"PPFIA4",7.73107292951576e-102,0.45195521890142,0.097,0.143,5.55732715392381e-97
"TMEM63A",1.08049003621377e-101,1.92474520590103,0.111,0.076,7.76688652731541e-97
"HSPG2",3.20332249778488e-101,0.757257312727448,0.268,0.388,2.3026443110827e-96
"UIMC1",4.87377683709319e-101,1.66643753446765,0.26,0.246,3.5034170038077e-96
"FAM174B",5.35996981374349e-101,2.28313947533412,0.102,0.068,3.85290710121323e-96
"RNF217",1.44586501566837e-100,0.803889514723995,0.157,0.227,1.03933114921289e-95
"SREBF2",1.88735206625855e-100,1.57708734181493,0.323,0.339,1.35668528578863e-95
"PTPN14",7.09499845945919e-100,1.82147786158993,0.234,0.215,5.10009774261305e-95
"WHAMM",1.25173638251672e-99,0.89249851199648,0.089,0.134,8.99785663844493e-95
"BAIAP2",1.36521568525918e-99,0.737748263746759,0.074,0.114,9.81357991034857e-95
"CCNT2",1.40292003759038e-99,0.696223939702295,0.226,0.326,1.00846101062109e-94
"AFTPH",2.05076875302605e-99,1.75570778637217,0.177,0.144,1.47415410273772e-94
"HPS4",3.55269497114147e-99,0.795190984325333,0.115,0.168,2.55378372610563e-94
"ZBTB46",5.06860048949762e-99,1.94662695606642,0.144,0.109,3.64346208986558e-94
"LSS",9.93037662659595e-99,0.964056545952759,0.111,0.164,7.13825263049597e-94
"ACADVL",1.17375121055476e-98,1.62524247360293,0.408,0.481,8.43727582683075e-94
"SVIP",7.79481807274143e-98,0.748742680849739,0.12,0.174,5.60314907522872e-93
"FAM219A",1.0299865955633e-97,1.99121135235789,0.121,0.086,7.40385264488766e-93
"ZNF7",1.04025002361782e-97,1.18120625281018,0.084,0.129,7.47762924477196e-93
"YAF2",1.29610034010411e-97,1.31433190547875,0.409,0.486,9.31675807477035e-93
"CCNC",1.77483212765007e-97,1.03715274183589,0.21,0.306,1.2758025783187e-92
"BEND7",3.29251794735906e-97,0.768621562717772,0.115,0.168,2.36676067610011e-92
"ZNRF1",4.68971565282341e-97,1.75867365346572,0.28,0.279,3.37110830271905e-92
"CDC42EP3",4.77562481321502e-97,0.69274773904879,0.305,0.438,3.43286238448335e-92
"FKBP15",5.0127603121298e-97,0.909370025433545,0.106,0.157,3.60332249516826e-92
"LSAMP",5.26922330625823e-97,0.710441457835868,0.103,0.153,3.7876757892376e-92
"TRAM2",1.47458007705064e-96,0.949524893365076,0.087,0.132,1.05997239678631e-91
"SLC66A2",1.68395824044782e-96,0.764402085633681,0.09,0.134,1.21047970198111e-91
"GPSM2",1.96450074436431e-96,0.906163970070981,0.085,0.128,1.41214207007139e-91
"CEP44",2.41494509194559e-96,0.707707118382109,0.141,0.201,1.73593498044325e-91
"PRKAA1",2.89191099500503e-96,0.885363631678383,0.127,0.185,2.07879238053947e-91
"JUNB",3.98317486424924e-96,0.802048169347657,0.105,0.155,2.86322558766828e-91
"AKAP7",4.28845646982681e-96,0.898320922343167,0.111,0.163,3.0826711642056e-91
"MYH9",4.69672570542772e-96,0.664727665630603,0.36,0.532,3.37614733883261e-91
"AFF4",5.22943324669523e-96,0.656814642927586,0.373,0.563,3.75907350072193e-91
"PBRM1",5.33985222503882e-96,0.681042651253439,0.357,0.54,3.83844597492466e-91
"MTHFD2L",2.03868411031765e-95,0.879727559306403,0.158,0.228,1.46546729901964e-90
"CLGN",2.46385983702731e-95,0.864888293443666,0.181,0.259,1.77109636665034e-90
"ASPH",4.14442436357041e-95,0.341590477180597,0.451,0.673,2.97913656526532e-90
"GATA6",1.19569125448004e-94,0.649055775206674,0.381,0.575,8.59498744457885e-90
"WDR26",1.52327788205154e-94,0.812835097578835,0.218,0.312,1.09497783995511e-89
"MYL12A",1.77627824130261e-94,0.933328116521572,0.485,0.743,1.27684208819555e-89
"TNNT1",6.55949852769134e-94,0.439189939401838,0.21,0.29,4.71516432666037e-89
"GOLGA1",9.20724473629767e-94,1.07959171297523,0.123,0.18,6.61844373379286e-89
"CASK",1.27435331856761e-93,0.986548341272373,0.199,0.287,9.16043395985952e-89
"MAPKAP1",1.42783770477988e-93,0.743630309920361,0.294,0.437,1.02637257732692e-88
"CYTOR",4.18215743692203e-93,0.936696187393749,0.084,0.126,3.00626023038266e-88
"ZFYVE16",9.4873152588875e-93,0.715985689699655,0.328,0.491,6.8197668275461e-88
"FAM193A",1.11777289968101e-92,1.71392239764418,0.249,0.235,8.03488693477699e-88
"ZNF532",2.22505690975455e-92,0.837455073586857,0.202,0.29,1.59943765843887e-87
"SLC7A6OS",2.75933259955809e-92,1.81059149935588,0.269,0.264,1.98349105254034e-87
"SELENOI",2.84472975117865e-92,0.932168670809433,0.137,0.198,2.04487708703975e-87
"EFR3A",5.99444106307166e-92,0.885023769649285,0.204,0.294,4.3089840693678e-87
"INPP4A",1.27866260294162e-91,1.9076036507836,0.139,0.105,9.19141038872522e-87
"SMARCAD1",1.86658115444483e-91,0.860245917525242,0.242,0.35,1.34175453124957e-86
"SHB",1.9229945398274e-91,0.522982669682017,0.084,0.125,1.38230616506413e-86
"TRAPPC8",6.52886370879714e-91,1.7627816892758,0.209,0.185,4.69314309979464e-86
"ZNF827",1.66520653086031e-90,0.845279207211356,0.263,0.386,1.19700041057832e-85
"KMT5B",1.78151306456948e-90,0.843993701195356,0.261,0.381,1.28060503620448e-85
"SLC35B3",2.18300192484513e-90,0.774879419678016,0.089,0.132,1.56920727363643e-85
"ARHGAP21",2.49618227462717e-89,1.48975934999027,0.31,0.322,1.79433070447025e-84
"SMYD4",2.95350368386856e-89,0.964271774655223,0.097,0.144,2.12306705307524e-84
"ZNF493",2.97124875278731e-89,1.53455349631479,0.169,0.137,2.1358227409661e-84
"INTS12",3.11981080511155e-89,1.16533243642218,0.097,0.144,2.24261360103834e-84
"MKNK1",4.88568992614533e-89,2.06905292759147,0.149,0.118,3.51198048961105e-84
"PPP4R1",5.76935851961011e-89,0.917512227885574,0.21,0.302,4.14718798465134e-84
"RBM28",8.19566067745471e-89,0.82830903089381,0.262,0.379,5.89128676477477e-84
"GATB",1.00152070508495e-88,0.99308196215353,0.115,0.167,7.19923128436214e-84
"HIPK2",1.05167544079738e-88,1.20380911443409,0.448,0.558,7.55975857108384e-84
"SCFD1",1.45705975524869e-88,0.867856615542736,0.282,0.416,1.04737826386542e-83
"KLHL20",6.63323708175001e-88,2.09438477053386,0.148,0.117,4.76816981147436e-83
"L2HGDH",3.61201159296123e-87,1.05854509411685,0.082,0.123,2.59642229336832e-82
"SOCS5",4.47162948806169e-87,1.06496673439403,0.102,0.15,3.21434142490338e-82
"CHM",4.65534808391948e-87,0.923176386445484,0.176,0.25,3.34640386316384e-82
"TTC19",8.13263417693056e-87,0.927101352645305,0.272,0.395,5.84598142540299e-82
"NAA16",8.93749664899258e-87,1.66634113473902,0.207,0.183,6.42454071619533e-82
"JMY",4.48938037289023e-86,0.843175908938025,0.164,0.231,3.22710129344469e-81
"ABCB10",8.95521499609917e-86,2.06385106218862,0.102,0.071,6.43727719564597e-81
"SLC25A33",1.08590242328358e-85,1.20988654250428,0.105,0.155,7.80579238928938e-81
"AP4E1",2.30627321766147e-85,0.900741665413381,0.128,0.183,1.6578183770516e-80
"GNPDA2",2.45248453097111e-85,0.871941059439765,0.096,0.14,1.76291945539796e-80
"SLC25A32",4.15156127198117e-85,0.861367354837161,0.088,0.13,2.98426678913823e-80
"CECR2",5.92899787403168e-85,1.52224552207506,0.302,0.311,4.26194154179019e-80
"MTOR",7.64346458880069e-85,0.963560477729697,0.181,0.257,5.4943516503676e-80
"MAPK14",8.63115644403485e-85,0.902648797558944,0.196,0.278,6.20433418666557e-80
"EDEM3",1.19384039624812e-84,0.862129992019511,0.161,0.228,8.58168292035039e-80
"SPRED1",1.54638137817608e-84,0.90872773773533,0.102,0.148,1.11158532607431e-79
"PRPF39",2.52059060533051e-84,0.915299081394795,0.126,0.179,1.81187614482973e-79
"ANKFY1",3.16248275241607e-84,1.78254613967465,0.218,0.199,2.27328747691924e-79
"C9orf85",6.26925023304028e-84,0.998825078244714,0.156,0.222,4.50652514501634e-79
"TOM1L1",8.55629898279491e-84,1.90125593463866,0.19,0.165,6.15052439780247e-79
"ZMYM5",9.05341555754581e-84,0.99912071523722,0.148,0.21,6.50786670523066e-79
"AMN1",1.2850204326525e-83,2.02865839867055,0.125,0.094,9.237112376036e-79
"NSF",1.29354543383442e-83,1.1836461192397,0.177,0.254,9.29839264203198e-79
"ZNF346",1.48551224108734e-83,0.972995040679226,0.102,0.147,1.06783076426081e-78
"RABGEF1",2.76629215307562e-83,0.621505376160679,0.107,0.154,1.98849378839535e-78
"IFT122",4.86111241590809e-83,2.03635188592633,0.116,0.085,3.49431343792721e-78
"RAVER2",5.16210327421038e-83,1.80656586859079,0.165,0.136,3.71067469660065e-78
"CLK4",5.39000528216974e-83,1.58960069587071,0.211,0.187,3.87449749698207e-78
"TMEM245",5.47961315182666e-83,0.621776911655669,0.356,0.524,3.93891032192756e-78
"SLC30A5",5.62242672504538e-83,1.0815672930099,0.16,0.227,4.04156900276437e-78
"VPS39",1.35087819539365e-82,0.949663041005492,0.11,0.159,9.71051773194817e-78
"MYO1D",1.36746148371125e-82,1.98956036447777,0.18,0.155,9.82972338336161e-78
"DNAJC5",1.51804339814069e-82,0.953079200274004,0.123,0.176,1.09121513588547e-77
"SIRT3",1.88488955349295e-82,1.08753467530248,0.084,0.125,1.35491515773734e-77
"TTI2",2.99394138485532e-82,1.28937688414327,0.077,0.116,2.15213488567555e-77
"ANKRD36",4.82779238366264e-82,1.66733664114896,0.17,0.141,3.47036199914822e-77
"UBE2H",7.39200061827734e-82,0.905739599300739,0.513,0.671,5.3135918044363e-77
"ANKS3",1.65877144582015e-81,0.924692817396544,0.101,0.146,1.1923746783989e-76
"ORC4",2.38863415130759e-81,0.910363733477415,0.212,0.302,1.71702188698444e-76
"TRMT10B",3.95078333267058e-81,1.07789378874239,0.092,0.135,2.83994158302359e-76
"EFL1",4.9364092016836e-81,0.848985760431775,0.108,0.155,3.54843902644622e-76
"OTUD7B",5.80269480229703e-81,1.77999678075935,0.204,0.182,4.17115110473517e-76
"EEF2K",7.12850239629375e-81,1.9322057767626,0.143,0.113,5.12418137752784e-76
"HOMER2",8.430145725581e-81,1.80040472030441,0.129,0.098,6.05984165191939e-76
"MANBA",1.38015318158193e-80,1.72165509508128,0.233,0.218,9.92095511516539e-76
"STX18-AS1",1.44360931226638e-80,1.95629042267028,0.126,0.096,1.03770968193644e-75
"ARHGAP32",4.83646085260888e-80,1.75465521187654,0.162,0.133,3.47659315468084e-75
"TASOR2",5.56290119434683e-80,1.61148252297972,0.254,0.248,3.99878026553233e-75
"WASHC1",7.4283215706967e-80,2.06322517709832,0.201,0.183,5.33970039466391e-75
"RUFY3",1.12100098061933e-79,1.09584589338815,0.192,0.272,8.05809134898594e-75
"TFEB",1.49973088480068e-79,1.97194579556198,0.131,0.1,1.07805155192127e-74
"RPS6KA3",2.40778983648544e-79,1.76603235385413,0.251,0.245,1.73079156816083e-74
"AREL1",2.62375642111647e-79,2.04657937149863,0.106,0.076,1.88603482819115e-74
"MED15",5.37314078699632e-79,0.958964700492575,0.154,0.216,3.86237479191656e-74
"MTHFR",1.11979294843441e-78,1.68046657132605,0.234,0.219,8.0494076512311e-74
"ITGB3BP",1.9978371839053e-78,0.696559589730838,0.191,0.263,1.43610530290665e-73
"ANKRD16",2.67445462656511e-78,1.89978670424996,0.133,0.103,1.9224782192138e-73
"RPRD2",3.05445695648666e-78,1.63033723144655,0.292,0.301,2.1956352940313e-73
"THBS1",3.82363494844636e-78,1.40173884281747,0.108,0.155,2.7485435099917e-73
"MED14",5.45113255925057e-78,0.888450096911078,0.132,0.185,3.91843761756609e-73
"UBE2W",7.65923911051938e-78,0.691085890887452,0.144,0.203,5.50569084981465e-73
"NFIC",1.03240165695213e-77,1.43880232423764,0.344,0.374,7.42121283066897e-73
"CALCOCO2",5.46405445134115e-77,1.54269829779038,0.295,0.3,3.92772626125756e-72
"PI4KA",1.01462046749529e-76,1.731018088017,0.223,0.206,7.29339630649636e-72
"GPRIN3",1.31923051962948e-76,0.583129275161952,0.149,0.204,9.48302474425256e-72
"RABEP1",1.92342189787188e-76,0.801783546439448,0.322,0.474,1.38261336284724e-71
"ASB3",2.6097615362037e-76,0.720216758285928,0.141,0.198,1.8759748850693e-71
"MYO19",2.6279486148408e-76,2.06163593384423,0.128,0.1,1.88904830280602e-71
"MARK2",3.14729871258142e-76,1.716532435096,0.241,0.231,2.26237273356491e-71
"MEF2C",6.25876710857455e-76,0.812411628828119,0.469,0.529,4.49898956065664e-71
"TTC23",6.26488208850408e-76,1.83256192576391,0.143,0.114,4.50338519167939e-71
"ACAD10",9.50352056774455e-76,1.79230967285251,0.153,0.124,6.83141568971182e-71
"STXBP4",1.08595343173559e-75,1.87080246168077,0.154,0.127,7.80615905334491e-71
"TRRAP",2.38374910683538e-75,1.5512343151028,0.269,0.268,1.71351037046648e-70
"NPRL3",2.41679329454171e-75,1.05804817977525,0.146,0.205,1.73726352391542e-70
"LRP12",2.58395362964446e-75,1.73876346045707,0.179,0.154,1.85742338759733e-70
"POLK",6.4702965519212e-75,1.60010343731464,0.227,0.211,4.65104327041752e-70
"TOB2",8.06559384417845e-75,1.5998145699353,0.257,0.253,5.79779082301079e-70
"CEP95",9.09301281746199e-75,0.767123711092582,0.188,0.26,6.5363304035762e-70
"KRBA2",1.33085686345994e-74,0.269347559130808,0.083,0.119,9.56659839160906e-70
"GLRX",2.34112289153093e-74,0.85830659886241,0.195,0.27,1.68286936811918e-69
"ZNF606",2.41153396919054e-74,0.688134940646463,0.08,0.116,1.73348296307324e-69
"LIMK2",4.12877823130587e-74,1.01480792096417,0.073,0.108,2.9678896560096e-69
"PTPRS",7.39347126438296e-74,1.97498566615451,0.129,0.1,5.31464894897641e-69
"MAP3K13",1.06548767589258e-73,1.8237729112265,0.213,0.196,7.65904506061865e-69
"ATP13A3",3.15659220199264e-73,0.681152265195604,0.363,0.527,2.26905317255837e-68
"SMC5",3.60911952812229e-73,0.871438926253676,0.266,0.379,2.59434339040014e-68
"LINC00662",3.73948556554321e-73,0.916069703468197,0.118,0.166,2.68805440907943e-68
"C19orf12",4.80767928776279e-73,1.0618307961642,0.148,0.207,3.45590410242253e-68
"ZNF483",5.71983174242441e-73,1.80631948768737,0.117,0.088,4.11158665140694e-68
"SGCE",5.71997233735176e-73,1.04869861788674,0.138,0.194,4.11168771525856e-68
"COMT",9.47595047604504e-73,1.79621281210678,0.16,0.133,6.81159748069546e-68
"DSE",1.341752047963e-72,1.76439711937679,0.218,0.204,9.64491624637242e-68
"TTI1",1.38678946318064e-72,0.863104846739638,0.101,0.143,9.96865869818141e-68
"HERPUD2",1.75800320107143e-72,0.910733523365572,0.12,0.168,1.26370544102617e-67
"ARMCX4",3.08115970414001e-72,1.90825067765071,0.151,0.124,2.21483003012696e-67
"TNPO2",4.11212249627616e-72,1.11592422089876,0.104,0.149,2.95591701399819e-67
"CADM1",4.40083305847916e-72,1.17838900202987,0.442,0.554,3.16345082742658e-67
"ADD3",4.41120452557575e-72,0.627227816427573,0.361,0.536,3.17090614911962e-67
"LRRC20",4.61998323836245e-72,2.05188662163479,0.104,0.076,3.32098255123208e-67
"ZNF431",4.95964943680914e-72,0.875824011666412,0.251,0.355,3.56514480466152e-67
"ATF6B",5.12149960758923e-72,1.16493274926574,0.099,0.143,3.68148756292337e-67
"ERCC6",1.0615292362554e-71,0.777987298947737,0.123,0.171,7.63059060897469e-67
"STRIP2",2.15714720715743e-71,1.73593746654696,0.175,0.149,1.55062212692098e-66
"VSIG10",6.85201899708156e-71,2.21586235256466,0.118,0.091,4.92543681567214e-66
"FSD1L",1.12166671074501e-70,1.79264351527193,0.123,0.094,8.06287681684838e-66
"CLCN7",1.72889947798698e-70,0.816081746351666,0.069,0.101,1.24278481176138e-65
"DCAF5",1.98854075210567e-70,0.871503565834166,0.267,0.382,1.42942274883612e-65
"CHIC1",2.70547932567111e-70,1.83130955464771,0.125,0.097,1.94477970367216e-65
"ERBIN",5.79232725263149e-70,1.42132270855039,0.333,0.372,4.1636985990091e-65
"MTMR1",9.55425332612595e-70,1.84722512099229,0.132,0.104,6.86788391841912e-65
"CORO6",1.31811220147719e-69,1.81530791669966,0.189,0.168,9.47498593787851e-65
"DGCR2",3.88937009142967e-69,1.84063964542319,0.144,0.117,2.79579590282239e-64
"ZCCHC14",8.1032123253266e-69,1.85584482070295,0.173,0.149,5.82483211581452e-64
"PLAG1",1.31355221042007e-68,1.49452321995951,0.253,0.246,9.44220735416259e-64
"NFATC2",3.26041223647243e-67,1.94206003101978,0.102,0.075,2.34368212794348e-62
"PHYKPL",3.65743876786111e-67,1.70528172336242,0.212,0.196,2.6290767095016e-62
"RNF213",4.95145984571567e-67,0.861768449597647,0.167,0.23,3.55925788089579e-62
